,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total_Traded_Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend
376,TCS,EQ,2018-11-19,1886.6,1899.0,1907.35,1864.3,1902.0,1902.45,1883.58,1740628,3278612088.24,81373,964132,55.39,11,2018,0.8401356938407822,Slight Positive
377,TCS,EQ,2018-11-20,1902.45,1902.0,1902.0,1874.2,1880.0,1878.25,1883.47,1190182,2241672091.54,60265,569446,47.85,11,2018,-1.2720439433362318,Negative
378,TCS,EQ,2018-11-21,1878.25,1871.0,1871.05,1798.55,1813.0,1812.0,1813.73,3840461,6965559329.53,182675,1879471,48.94,11,2018,-3.527219486223876,Among top losers
379,TCS,EQ,2018-11-22,1812.0,1820.0,1847.6,1809.95,1816.2,1812.55,1830.63,3194219,5847433127.97,139414,1785075,55.88,11,2018,0.030353200883004305,Slight or No change
380,TCS,EQ,2018-11-26,1812.55,1819.0,1860.0,1784.5,1846.0,1846.1,1813.41,4333177,7857826503.570001,203328,2541269,58.65,11,2018,1.850983421147001,Positive
381,TCS,EQ,2018-11-27,1846.1,1854.0,1897.9,1835.35,1895.0,1890.25,1864.24,3344839,6235582657.36,143244,1708874,51.09,11,2018,2.391528086235861,Positive
382,TCS,EQ,2018-11-28,1890.25,1889.0,1989.0,1882.5,1985.05,1983.9,1951.77,5313249,10370240000.73,227744,2551399,48.02,11,2018,4.954371114931888,Among top gainers
383,TCS,EQ,2018-11-29,1983.9,1997.0,1997.0,1942.55,1970.0,1960.55,1964.64,4035441,7928188806.240001,160612,1363605,33.79,11,2018,-1.1769746458994979,Negative
384,TCS,EQ,2018-11-30,1960.55,1966.0,1991.0,1959.85,1974.8,1968.25,1972.18,5268901,10391221174.18,205076,3365155,63.87,11,2018,0.3927469332585254,Slight or No change
385,TCS,EQ,2018-12-03,1968.25,1984.0,1990.0,1968.3,1984.0,1982.4,1978.67,1610576,3186798413.92,125194,839773,52.14,12,2018,0.718912739743427,Slight Positive
386,TCS,EQ,2018-12-04,1982.4,1983.0,2019.4,1971.0,2009.85,2010.85,2004.77,3270615,6556830833.55,143841,1493209,45.66,12,2018,1.435129136400315,Positive
387,TCS,EQ,2018-12-05,2010.85,2006.0,2018.0,1985.0,2003.9,2006.75,2004.02,2501539,5013134186.78,107625,1257790,50.28,12,2018,-0.2038938757241926,Slight or No change
388,TCS,EQ,2018-12-06,2006.75,1998.0,2017.0,1979.6,1990.0,1992.7,1997.82,2321216,4637371749.12,123556,1077051,46.4,12,2018,-0.7001370374984384,Slight negative
389,TCS,EQ,2018-12-07,1992.7,1985.05,2003.9,1973.0,1999.85,1995.2,1991.36,1680420,3346321171.2,99269,787957,46.89,12,2018,0.12545792141316348,Slight or No change
390,TCS,EQ,2018-12-10,1995.2,1975.0,2011.0,1960.0,1961.0,1975.8,1988.81,2010786,3999071304.66,131125,881798,43.85,12,2018,-0.9723336006415395,Slight negative
391,TCS,EQ,2018-12-11,1975.8,1970.0,2010.0,1961.0,1997.05,2000.0,1993.07,2942014,5863639842.98,155565,1411423,47.97,12,2018,1.2248203259439316,Positive
392,TCS,EQ,2018-12-12,2000.0,2001.1,2022.0,1984.95,2016.5,2016.8,2011.87,2219993,4466337316.91,137802,941049,42.39,12,2018,0.8399999999999963,Slight Positive
393,TCS,EQ,2018-12-13,2016.8,2024.0,2029.7,1974.5,1981.95,1982.6,1995.57,3748429,7480252459.53,230059,2212914,59.04,12,2018,-1.6957556525188489,Negative
394,TCS,EQ,2018-12-14,1982.6,1983.0,1998.95,1975.25,1989.0,1989.75,1984.61,2473761,4909450818.21,131978,1452064,58.7,12,2018,0.3606375466559175,Slight or No change
395,TCS,EQ,2018-12-17,1989.75,1999.0,2004.9,1985.0,1992.9,1994.3,1993.85,1227921,2448290285.85,82547,588400,47.92,12,2018,0.22867194371152255,Slight or No change
396,TCS,EQ,2018-12-18,1994.3,1991.9,2002.0,1976.4,1987.9,1987.85,1986.56,1768742,3513712107.52,98048,969344,54.8,12,2018,-0.32342175199318035,Slight or No change
397,TCS,EQ,2018-12-19,1987.85,1984.8,1984.8,1960.05,1970.8,1968.45,1968.84,2498833,4919802363.72,162431,1521333,60.88,12,2018,-0.9759287672611028,Slight negative
398,TCS,EQ,2018-12-20,1968.45,1953.8,1974.9,1946.0,1955.0,1954.05,1955.65,1940277,3794502715.05,110330,985457,50.79,12,2018,-0.7315400441972209,Slight negative
399,TCS,EQ,2018-12-21,1954.05,1948.0,1950.0,1886.55,1905.0,1895.8,1913.17,3729956,7136039920.52,148411,2165114,58.05,12,2018,-2.98098820398659,Negative
400,TCS,EQ,2018-12-24,1895.8,1905.8,1938.9,1905.0,1922.0,1918.5,1924.7,1864116,3587864065.2000003,94556,584722,31.37,12,2018,1.1973836902626989,Positive
401,TCS,EQ,2018-12-26,1918.5,1921.8,1921.8,1870.25,1892.0,1889.2,1884.77,2446614,4611304668.78,97165,1206484,49.31,12,2018,-1.5272348188689056,Negative
402,TCS,EQ,2018-12-27,1889.2,1909.0,1941.7,1872.1,1909.1,1908.95,1920.44,4968201,9541131928.44,143656,1869270,37.62,12,2018,1.0454160491213171,Positive
403,TCS,EQ,2018-12-28,1908.95,1915.0,1920.0,1893.0,1897.0,1896.05,1907.36,2239130,4270826996.7999997,112230,1238176,55.3,12,2018,-0.6757641635454115,Slight negative
404,TCS,EQ,2018-12-31,1896.05,1908.0,1909.0,1886.15,1894.75,1893.05,1896.42,1879740,3564776530.8,66284,1025862,54.57,12,2018,-0.1582236755359845,Slight or No change
405,TCS,EQ,2019-01-01,1893.05,1896.0,1910.0,1885.0,1905.9,1902.8,1899.78,1094883,2080036825.74,32636,489139,44.68,1,2019,0.5150418636591825,Slight Positive
406,TCS,EQ,2019-01-02,1902.8,1905.0,1934.45,1900.0,1919.0,1923.3,1922.9,2100463,4038980302.7000003,85488,664045,31.61,1,2019,1.0773596804708907,Positive
407,TCS,EQ,2019-01-03,1923.3,1919.0,1944.95,1893.1,1901.0,1899.95,1916.85,2611668,5006175805.8,144072,1250117,47.87,1,2019,-1.2140591691363722,Negative
408,TCS,EQ,2019-01-04,1899.95,1900.0,1901.2,1841.0,1882.0,1876.85,1869.19,4280862,8001744441.780001,208198,1657983,38.73,1,2019,-1.2158214689860336,Negative
409,TCS,EQ,2019-01-07,1876.85,1891.8,1908.8,1881.0,1898.0,1897.9,1894.04,1856423,3516139418.92,87327,956009,51.5,1,2019,1.12156006074009,Positive
410,TCS,EQ,2019-01-08,1897.9,1905.4,1906.4,1883.3,1891.0,1893.55,1892.03,1691756,3200853104.68,93357,795046,47.0,1,2019,-0.22920069550557143,Slight or No change
411,TCS,EQ,2019-01-09,1893.55,1907.4,1919.0,1866.7,1884.6,1886.95,1897.56,2414376,4581423322.559999,120123,996472,41.27,1,2019,-0.34855166222175216,Slight or No change
412,TCS,EQ,2019-01-10,1886.95,1890.0,1905.0,1872.1,1883.0,1888.55,1891.77,3053461,5776445915.97,123512,1290181,42.25,1,2019,0.08479291979119896,Slight or No change
413,TCS,EQ,2019-01-11,1888.55,1870.0,1875.0,1835.0,1843.45,1842.55,1849.37,9209862,17032442486.939999,290559,2969901,32.25,1,2019,-2.435731116465012,Negative
414,TCS,EQ,2019-01-14,1842.55,1850.0,1851.0,1810.0,1815.45,1813.25,1817.21,3615370,6569886517.7,193940,2059040,56.95,1,2019,-1.590187511872132,Negative
415,TCS,EQ,2019-01-15,1813.25,1810.0,1869.35,1808.0,1866.0,1867.8,1857.55,7711653,14324781030.15,199057,1656095,21.48,1,2019,3.0084103129739415,Among top gainers
416,TCS,EQ,2019-01-16,1867.8,1870.0,1875.0,1847.0,1873.95,1870.15,1861.89,2359280,4392719839.2,131093,1033927,43.82,1,2019,0.12581646857265927,Slight or No change
417,TCS,EQ,2019-01-17,1870.15,1878.0,1898.0,1871.3,1895.0,1894.3,1887.33,2625816,4955781311.28,124983,1357445,51.7,1,2019,1.2913402668235152,Positive
418,TCS,EQ,2019-01-18,1894.3,1881.0,1904.2,1876.0,1899.5,1900.65,1891.36,1683728,3184535790.08,110667,811536,48.2,1,2019,0.33521617484031374,Slight or No change
419,TCS,EQ,2019-01-21,1900.65,1902.0,1932.0,1895.45,1903.5,1908.7,1916.27,2409803,4617833194.81,119665,1055927,43.82,1,2019,0.42353931549732327,Slight or No change
420,TCS,EQ,2019-01-22,1908.7,1907.1,1918.25,1890.0,1896.7,1901.9,1902.97,2457093,4675774266.21,186202,1563235,63.62,1,2019,-0.356263425368053,Slight or No change
421,TCS,EQ,2019-01-23,1901.9,1901.0,1906.1,1870.0,1881.0,1875.6,1882.8,2578169,4854176593.2,116599,1508210,58.5,1,2019,-1.382827698617184,Negative
422,TCS,EQ,2019-01-24,1875.6,1884.8,1905.25,1875.0,1902.0,1901.55,1893.8,1962927,3717391152.6,109822,967677,49.3,1,2019,1.3835572616762715,Positive
423,TCS,EQ,2019-01-25,1901.55,1902.0,1935.0,1901.0,1919.5,1920.8,1921.92,2327080,4472461593.6,96992,1023079,43.96,1,2019,1.0123320449107354,Positive
424,TCS,EQ,2019-01-28,1920.8,1933.0,1962.0,1925.5,1960.0,1955.0,1948.39,2769033,5395156206.87,108034,1458544,52.67,1,2019,1.7805081216159868,Positive
425,TCS,EQ,2019-01-29,1955.0,1962.0,1989.05,1936.65,1983.35,1982.75,1959.99,2557626,5012921383.74,120832,1311491,51.28,1,2019,1.4194373401534621,Positive
426,TCS,EQ,2019-01-30,1982.75,1979.6,1989.5,1954.65,1984.15,1981.4,1975.06,2429575,4798556399.5,112445,1325919,54.57,1,2019,-0.06808725255327275,Slight or No change
427,TCS,EQ,2019-01-31,1981.4,1987.0,2019.75,1985.0,2009.5,2014.1,2008.37,4094319,8222907450.03,146142,2810409,68.64,1,2019,1.6503482386191592,Positive
428,TCS,EQ,2019-02-01,2014.1,2009.5,2034.75,1998.1,2024.2,2029.95,2022.08,3064163,6195982719.04,113684,1682369,54.9,2,2019,0.7869519884812215,Slight Positive
429,TCS,EQ,2019-02-04,2029.95,2029.95,2055.45,2023.0,2049.2,2050.25,2039.87,1590764,3244951760.68,67625,718838,45.19,2,2019,1.000024631148544,Positive
430,TCS,EQ,2019-02-05,2050.25,2050.0,2055.0,2028.0,2051.0,2044.55,2043.13,1111404,2270742854.52,50408,333979,30.05,2,2019,-0.2780148762346113,Slight or No change
431,TCS,EQ,2019-02-06,2044.55,2049.9,2086.85,2041.05,2070.0,2074.8,2067.55,1789812,3700525800.6000004,84074,886665,49.54,2,2019,1.4795431757599564,Positive
432,TCS,EQ,2019-02-07,2074.8,2074.75,2097.95,2067.0,2078.25,2082.9,2084.77,1339945,2793477137.65,67902,658726,49.16,2,2019,0.3903990746096042,Slight or No change
433,TCS,EQ,2019-02-08,2082.9,2075.0,2089.5,2051.0,2055.65,2061.4,2072.46,1684474,3491004986.04,71171,936611,55.6,2,2019,-1.032214700657741,Negative
435,TCS,EQ,2019-02-11,2061.4,2060.0,2096.0,2048.9,2065.6,2065.9,2077.11,1778730,3694617870.3,83603,901516,50.68,2,2019,0.21829824391190744,Slight or No change
436,TCS,EQ,2019-02-12,2065.9,2070.0,2070.0,2018.0,2051.0,2051.6,2042.96,2422903,4949893912.88,115864,1168012,48.21,2,2019,-0.6921922648724599,Slight negative
437,TCS,EQ,2019-02-13,2051.6,2062.0,2083.0,2050.5,2057.0,2065.4,2064.32,2808581,5797809929.92,141176,1586016,56.47,2,2019,0.672645739910327,Slight Positive
438,TCS,EQ,2019-02-14,2065.4,2060.05,2075.0,2033.05,2049.0,2044.6,2050.83,1724085,3535805240.5499997,82641,917991,53.25,2,2019,-1.0070688486491841,Negative
439,TCS,EQ,2019-02-15,2044.6,2049.0,2052.0,2010.95,2034.6,2029.7,2031.88,1930065,3921660472.2000003,96728,1068343,55.35,2,2019,-0.7287488995402436,Slight negative
441,TCS,EQ,2019-02-18,2029.7,2037.6,2041.95,1962.65,1969.6,1970.3,1988.87,2942184,5851621492.08,100585,1668905,56.72,2,2019,-2.926540868108596,Negative
442,TCS,EQ,2019-02-19,1970.3,1970.0,1971.0,1892.0,1907.6,1904.8,1930.07,4408554,8508817818.78,161765,2254434,51.14,2,2019,-3.324366847688165,Among top losers
443,TCS,EQ,2019-02-20,1904.8,1915.0,1933.8,1881.3,1913.3,1914.75,1908.2,4645778,8865073579.6,139504,2232869,48.06,2,2019,0.5223645527089538,Slight Positive
444,TCS,EQ,2019-02-21,1914.75,1914.75,1940.0,1897.05,1912.0,1914.2,1922.84,4683919,9006426809.96,171685,2335145,49.85,2,2019,-0.028724376550459674,Slight or No change
445,TCS,EQ,2019-02-22,1914.2,1917.2,1930.0,1905.1,1929.0,1925.65,1920.72,2271955,4363789407.6,112148,1355421,59.66,2,2019,0.5981611116915753,Slight Positive
447,TCS,EQ,2019-02-25,1925.65,1932.5,1990.0,1930.5,1987.0,1985.15,1961.61,2934880,5757089956.799999,140541,1341508,45.71,2,2019,3.0898657596136303,Among top gainers
448,TCS,EQ,2019-02-26,1985.15,1984.0,2045.15,1972.25,2032.5,2038.7,2022.12,6453309,13049365195.08,177907,3366710,52.17,2,2019,2.6975291539682145,Positive
449,TCS,EQ,2019-02-27,2038.7,2040.0,2074.95,2022.0,2052.5,2058.1,2050.25,4732082,9701951120.5,168823,2532055,53.51,2,2019,0.9515867955069313,Slight Positive
450,TCS,EQ,2019-02-28,2058.1,2060.0,2071.35,1977.6,1983.5,1983.45,2009.42,8454295,16988229458.900002,284872,3927877,46.46,2,2019,-3.62713182061124,Among top losers
451,TCS,EQ,2019-03-01,1983.45,1995.05,2005.0,1980.35,1995.0,1995.4,1993.73,4148548,8271084604.04,128204,2071633,49.94,3,2019,0.6024855680758279,Slight Positive
452,TCS,EQ,2019-03-05,1995.4,2005.0,2007.0,1976.6,1985.05,1988.1,1987.11,2449622,4867668372.42,151723,1394714,56.94,3,2019,-0.3658414353012063,Slight or No change
453,TCS,EQ,2019-03-06,1988.1,1989.3,2015.0,1985.05,2005.0,1999.6,2001.3,2635047,5273519561.099999,179625,1257394,47.72,3,2019,0.5784417282832965,Slight Positive
454,TCS,EQ,2019-03-07,1999.6,2005.0,2024.05,2000.2,2015.0,2013.3,2014.4,2539884,5116342329.6,126121,1392383,54.82,3,2019,0.6851370274054913,Slight Positive
455,TCS,EQ,2019-03-08,2013.3,2025.0,2033.0,2010.05,2022.75,2022.7,2023.03,2031071,4108917565.13,116872,971744,47.84,3,2019,0.46689514727065173,Slight or No change
456,TCS,EQ,2019-03-11,2022.7,2028.9,2033.0,2003.65,2016.15,2014.8,2017.1,3111689,6276587881.9,104833,2195339,70.55,3,2019,-0.3905670638255865,Slight or No change
457,TCS,EQ,2019-03-12,2014.8,2014.05,2024.8,2003.0,2009.1,2012.45,2015.6,2658550,5358573380.0,132223,1716971,64.58,3,2019,-0.11663688703592578,Slight or No change
458,TCS,EQ,2019-03-13,2012.45,2013.0,2015.9,1978.6,1995.0,2000.5,2001.12,1833163,3668379142.56,112785,821473,44.81,3,2019,-0.593803572759577,Slight negative
459,TCS,EQ,2019-03-14,2000.5,2004.95,2007.8,1981.0,1990.4,1987.4,1991.28,1905495,3794374083.6,124863,1000627,52.51,3,2019,-0.6548362909272631,Slight negative
460,TCS,EQ,2019-03-15,1987.4,1998.9,2068.95,1991.0,2036.0,2039.95,2040.01,5184318,10576060563.18,164284,2256287,43.52,3,2019,2.644158196638813,Positive
461,TCS,EQ,2019-03-18,2039.95,2043.0,2064.6,2011.0,2023.85,2022.8,2033.02,2349915,4777424193.3,116385,867727,36.93,3,2019,-0.8407068800705964,Slight negative
462,TCS,EQ,2019-03-19,2022.8,2030.0,2030.0,1995.1,2028.5,2022.8,2010.71,2373993,4773411465.03,135360,1176359,49.55,3,2019,0.0,Slight or No change
463,TCS,EQ,2019-03-20,2022.8,2028.0,2044.8,2000.0,2000.25,2015.05,2025.82,3091165,6262143880.3,161415,1678488,54.3,3,2019,-0.3831322918726565,Slight or No change
465,TCS,EQ,2019-03-22,2015.05,2015.0,2016.0,1983.3,2010.0,2005.65,1998.96,3148149,6293023925.04,155770,1787595,56.78,3,2019,-0.4664896652688433,Slight or No change
466,TCS,EQ,2019-03-25,2005.65,2007.8,2007.8,1977.2,1980.8,1984.25,1987.88,2429205,4828968035.400001,94852,1430988,58.91,3,2019,-1.0669857652132797,Negative
467,TCS,EQ,2019-03-26,1984.25,1984.0,1994.95,1958.05,1977.4,1982.65,1971.46,2316539,4566963976.940001,114153,893480,38.57,3,2019,-0.08063500062995832,Slight or No change
468,TCS,EQ,2019-03-27,1982.65,1994.0,1998.0,1961.0,1964.85,1967.9,1979.12,2266166,4485014453.92,110306,1163070,51.32,3,2019,-0.7439537992081302,Slight negative
469,TCS,EQ,2019-03-28,1967.9,1980.0,2014.6,1972.8,2004.45,2000.3,1993.96,4054489,8084488886.440001,144600,2150827,53.05,3,2019,1.6464251232277904,Positive
470,TCS,EQ,2019-03-29,2000.3,2019.0,2024.9,1983.55,2000.0,2001.65,2001.7,2948955,5902923223.5,134193,1191681,40.41,3,2019,0.06748987651852278,Slight or No change
471,TCS,EQ,2019-04-01,2001.65,2010.0,2039.95,2008.25,2034.95,2031.65,2027.91,2095740,4249972103.4,109983,748739,35.73,4,2019,1.4987635200959248,Positive
472,TCS,EQ,2019-04-02,2031.65,2037.1,2086.0,2037.0,2079.0,2079.3,2064.13,3719663,7677867988.190001,124157,1757245,47.24,4,2019,2.345384293554509,Positive
473,TCS,EQ,2019-04-03,2079.3,2085.0,2089.6,2058.1,2078.15,2079.3,2073.86,2939886,6096911979.96,119988,1164726,39.62,4,2019,0.0,Slight or No change
474,TCS,EQ,2019-04-04,2079.3,2078.15,2079.7,2007.4,2017.0,2014.5,2039.77,4397518,8969925290.86,145227,2310866,52.55,4,2019,-3.116433415091624,Among top losers
475,TCS,EQ,2019-04-05,2014.5,2028.65,2054.4,2018.8,2051.0,2048.3,2037.19,3152103,6421432710.570001,96704,1536645,48.75,4,2019,1.6778356912385384,Positive
476,TCS,EQ,2019-04-08,2048.3,2059.0,2075.0,2032.7,2073.6,2070.75,2056.64,2194294,4512872812.16,130397,788699,35.94,4,2019,1.0960308548552344,Positive
477,TCS,EQ,2019-04-09,2070.75,2070.0,2098.0,2057.65,2087.45,2091.5,2085.63,2690970,5612367761.1,122603,1036682,38.52,4,2019,1.0020523964747063,Positive
478,TCS,EQ,2019-04-10,2091.5,2083.0,2085.5,2036.0,2043.65,2040.25,2053.91,3313062,6804731172.419999,168190,1821699,54.99,4,2019,-2.4503944537413336,Negative
479,TCS,EQ,2019-04-11,2040.25,2045.0,2055.0,2013.65,2025.0,2019.5,2028.47,3422442,6942320923.74,133153,1568180,45.82,4,2019,-1.0170322264428378,Negative
480,TCS,EQ,2019-04-12,2019.5,2038.0,2039.0,2007.0,2013.05,2014.5,2019.97,3198471,6460815465.87,126989,1040440,32.53,4,2019,-0.24758603614756236,Slight or No change
481,TCS,EQ,2019-04-15,2014.5,2070.0,2119.8,2041.0,2113.0,2113.3,2086.02,9189201,19168857070.02,282918,3402175,37.02,4,2019,4.904442789774155,Among top gainers
482,TCS,EQ,2019-04-16,2113.3,2120.0,2155.95,2115.55,2137.0,2131.8,2137.54,5771952,12337778278.08,222230,2514452,43.56,4,2019,0.8754081294657601,Slight Positive
483,TCS,EQ,2019-04-18,2131.8,2149.9,2155.0,2114.2,2149.25,2150.05,2138.81,3413728,7301315583.679999,159168,1564757,45.84,4,2019,0.8560840604184161,Slight Positive
484,TCS,EQ,2019-04-22,2150.05,2148.0,2176.0,2145.6,2160.3,2161.45,2165.74,2007135,4346932554.9,79881,717594,35.75,4,2019,0.5302202274365619,Slight Positive
485,TCS,EQ,2019-04-23,2161.45,2163.0,2165.5,2134.05,2163.0,2155.05,2147.21,2163524,4645540368.04,88782,970246,44.85,4,2019,-0.29609752712298487,Slight or No change
486,TCS,EQ,2019-04-24,2155.05,2158.0,2195.0,2156.1,2168.6,2183.45,2172.32,3003071,6523631194.72,128669,1718919,57.24,4,2019,1.3178348530196393,Positive
487,TCS,EQ,2019-04-25,2183.45,2175.0,2205.0,2168.05,2203.0,2195.0,2189.55,4211526,9221346753.300001,108403,2971130,70.55,4,2019,0.5289793675147259,Slight Positive
488,TCS,EQ,2019-04-26,2195.0,2203.0,2243.95,2193.15,2231.1,2238.55,2225.36,2716958,6046209654.88,110079,1175323,43.26,4,2019,1.984054669703883,Positive
489,TCS,EQ,2019-04-30,2238.55,2238.55,2266.95,2230.1,2256.25,2260.35,2252.48,3488395,7857539969.6,135194,2026970,58.11,4,2019,0.9738446762413089,Slight Positive
490,TCS,EQ,2019-05-02,2260.35,2255.0,2259.4,2211.1,2214.7,2215.4,2227.88,2457699,5475458448.12,106215,1064368,43.31,5,2019,-1.9886300794124678,Negative
491,TCS,EQ,2019-05-03,2215.4,2185.0,2186.05,2125.0,2137.0,2132.0,2153.0,3780886,8140247558.0,188561,1641641,43.42,5,2019,-3.7645571905750685,Among top losers
492,TCS,EQ,2019-05-06,2132.0,2110.0,2165.0,2108.5,2155.2,2157.85,2150.11,2891422,6216875356.42,109314,1224571,42.35,5,2019,1.2124765478424004,Positive
493,TCS,EQ,2019-05-07,2157.85,2160.05,2184.35,2138.8,2154.0,2151.95,2163.53,2201698,4763439673.940001,86096,975603,44.31,5,2019,-0.2734203026160342,Slight or No change
494,TCS,EQ,2019-05-08,2151.95,2151.0,2168.0,2130.4,2156.0,2152.85,2151.85,1824895,3926900305.75,77713,781526,42.83,5,2019,0.04182253305142769,Slight or No change
495,TCS,EQ,2019-05-09,2152.85,2145.0,2184.1,2136.1,2171.2,2172.55,2166.98,2264162,4906393770.76,106297,1251459,55.27,5,2019,0.9150660752026418,Slight Positive
496,TCS,EQ,2019-05-10,2172.55,2175.0,2192.0,2125.85,2130.25,2135.8,2161.83,2039633,4409339808.389999,85446,873181,42.81,5,2019,-1.69156060850153,Negative
497,TCS,EQ,2019-05-13,2135.8,2133.0,2167.0,2121.65,2134.0,2128.75,2143.87,1701744,3648317909.2799997,74014,677242,39.8,5,2019,-0.33008708680588583,Slight or No change
